Tweet_ID,Category,Tweet_Content,Sentiment,,
1789649915821392324,Technology,I think that avoiding eyestrain for usage of these headsets is hard to. I have experienced eyestrain on the Apple Vision Pro. I think they want to increase immersion while using the device. I do think that this is intentional and it is designed to be used under 2 hours.,0,,
1758249522633871512,Technology,"Apple Vision Pro adapts the light and reflections on 3D models to match the environment, both real and virtual",1,,
1873133597982380358,Technology,"We built the brightest monitor so we can experience what light mode users see everyday",0,,
1873226473815134430,Technology,"This monitor pails in comparison to others out there for brightness. OK break down that sentence and see what you come up with. Yes, I’m making a joke, drier than the Sahara.",-1,,
1874699390482334067,Business,Chinese EV makers led by BYD saw a late-2024 sales boom that’s set to give way to another bruising year as carmakers face risks to demand both at home and abroad,-1,,
1874699817248764137,Business,"Is this so-called 'sales boom' a sign of genuine market strength or just a temporary fluke driven by subsidies and hype? With risks both domestically and internationally, 2025 might expose just how fragile the Chinese EV industry's foundation really is.",-1,,
1874701390226022731,Business,"the price war among Chinese EV makers may become even more intense in 2025, with upgrading configurations and lowering prices becoming an inevitable trend.",-1,,
1874690902746099796,Business,Overseas investors turned net sellers of Indian stocks last year as concerns over a slowing economy and higher valuations spooked sentiment,-1,,
1874686957365629267,Business,"South Korean police searched offices and the airport where Sunday’s deadly plane crash occurred, as part of a series of raids aimed at determining who is responsible for the disaster",-1,,
1874682642613870667,Business,"From one perspective, the bank’s succession of scandals arguably started as early as its founding some 167 years ago",0,,
1874682238039724125,Business,"Bloomberg Green's reporters and editors, along with BloombergNEF analysts, have selected 15 trends that will shape the future of the planet this year",0,,
1874673164678050035,Business,"China’s central bank injected massive liquidity, about $233 billion, into the market at the end of 2024 without using high-profile stimulus",0,,
1874672013521924326,Business,Chinese stocks fell on their first trading day of the year as investors braced for economic uncertainties and an anticipated hike in tariffs once Donald Trump takes office,-1,,
1874667949098668284,Business,"From Trump 2.0 to the AI revolution, here’s (almost) everything Wall Street expects in 2025",0,,
1874659411425137025,Business,"Indian small-cap shares emerged as the biggest winners, beating their large-cap peers for the second straight year. Read for free with your email on what could move markets today",1,,
1874582016517100019,Business,What is Wall Street expecting in the new year as Donald Trump returns to the White House? Bloomberg journalists answer your questions on what investors can expect in the next year https://trib.al/0IVXtc0,0,,
1874583000001990679,Business,"And here are some predictions/estimates for S&P 500 for 2025:

JP Morgan 6500
Goldman Sachs 6500
BofA 6666
RBC capital markets 6600
Morgan Stanley -Base case 6500, bull case 7400 , bear case 4600",0,,
1874508898096349383,Business,"Here's where to invest $10,000 right now, according to four experts",0,,
1874509983863435644,Business,"Hold off, January is one of the worse months to risk money.  Every year the ""experts"" basically dump everything from last year.  It takes a full month for logic unit to be reinstalled.  Please save, watch and learn.",-1,,
1874523354541211807,Business,In the UK savings and investments are tightly regulated for those finding themselves out of work. There are 6.27 million receiving Universal Credit and these are some of its rules.,0,,
1874518659319976290,Business,"Consider AI and green tech sectors for high potential investments. Verify you're not a robot and enable JavaScript and cookies as advised by Bloomberg. If you need help, reach out to their support team.",0,,
1874498329691775416,Business,"""You're seeing the middle disappear.""

Customers are increasingly paying up for higher-end items or trading down to cheaper “private label” store brands, meaning products in between aren’t just losing out on price, they’re getting “outpremiumed,” too",-1,,
1874477625701236911,Business,"KoBold Metals, a US company backed by Bill Gates, raised $537 million in equity funding to boost exploration of minerals critical to the energy transition",1,,
1874464467003551935,Business,Abu Dhabi’s Mubadala Investment was the world’s most active sovereign wealth fund last year,0,,
1874297451558912116,Business,"Bitcoin and US big tech rewarded investors who embraced risk in 2024 — see how $10,000 fared during the year across some standout investments",0,,
1874216525495672847,Business,The threat of a dockworker strike paralyzing a big chunk of America’s seaborne shipping moved a little closer to reality Tuesday: Here’s your Evening Briefing,0,,
1874193121619177897,Business,"Citigroup said it’s leaving the Net-Zero Banking Alliance, becoming the third big US lender to leave the climate-finance coalition in the past month.",-1,,
1874289019162612084,Business,I love President Trump!  “H1B is very very bad for our workers. It’s very bad for business. It’s bad for our workers. It’s unfair for our workers. And we should end it.” — ,1,,
1874528186752762163,Business,The NASDAQ just closed 2024 up 28.6% ... Here's how every stock in the NASDAQ 100 performed in 2024,0,,
1874587181890896371,Business,What do you think will be the best performing stock in 2025?,0,,
1874568224261738549,Business,Looks like people got $5.98 so some quick math they had around 418K on the app for the promo (assuming everything was split equally),0,,
1874307729755631813,Fashion,"This is her partner Richard ""Rick"" Saturnino Owens-

He too is an American fashion designer from Porterville, California. In addition to his main line, Owens has a furniture line and a number of diffusion lines.

To each their own........",0,,
1858882094698508763,Fashion,"Today, meet Joey Montoya, a Lipan Apache tribe member originally from Texas, now living in California. Joey is the Founder and CEO of UrbanNativeEra, a fashion brand focused on elevating Indigenous visibility through fashion and design.",1,,
1858069809507782918,Fashion,california runs casual fashion looks all over that and a lot of it comes from Virgil the off white denim era those off white fall shows 2019 would have denim all over heres 2019 a lot of brands besides him also pushed that was the year it started trickling down,0,,
1189332533240123393,Fashion,Every time I’m in Los Angeles I visit the Fashion District. It’s really a cosplayer’s paradise! ,1,,
1866173541109952696,Fashion,"POV: You’re a character in a thrift game, and a new style is the prize! 

rancheragalacticas thrifted her iconic cow jeans for only $6 from our USC Retail Store – 2823 S. Figueroa St. Los Angeles, CA 90007. Talk about udderly unique fashion!",1,,
1859924905447625166,Fashion,"Sydney Sweeney at RH Unveils RH Newport, The Gallery at Fashion Island in California last night.",0,,
1844386043250012339,Fashion,"Fashion is both Venusian and Mercurial, an art that calls for more than just an eye for beauty and luxury, it demands the ability to shape and channel energy. 

You're not merely dressing the body, you're crafting an illusion, a reflection of desire and intention.",1,,
1839615770747130088,Fashion,I could write a love letter to this look. There’s something so mesmerising about the styling. It brings out a duality of an androgynous adaptation while being very expressive of the artistic inclination and also the practicality that comes with living in this ensemble.,1,,
1864429320481198442,Fashion,"Tight shirt, thin belt, and wide pants is also a classic Angeleno look, often rooted in Chicano culture. If you wore slim-tapered pants with this, you would be communicating a entirely different thing.",0,,
855873755112853504,Fashion,I cannot stress enough how much California has made me fall in love with a 70s aesthetic. It used to make me nauseous what is this POWER?!,1,,
1790434746960605297,Fashion,"Couture doesn't mean ""formal."" It's a way of making and selling, it's not a description of a look or occasion. All of these looks are couture (Valentino Spring 2024) and will be purchased, altered to suit the client's taste, and worn as regular pieces of a wardrobe.",1,,
1835337043196641360,Fashion,"Effortless elegance blends  with  artistic charm, as modern fashion meets timeless art. A serene balance  of  style and beauty, where  contemporary   trends   reflect   the  grace of classic aesthetics.",1,,
1578712915674177537,Fashion,"Ppl who r like ""i cant chose between this and this aesthetic"" annoy me literally do both??? Even if they dont fit? Even if they clash. Its called having a personal style",-1,,
1144637477606420480,Fashion,"Since this tweet got some attention, I’m a Stylist located in Los Angeles, California! Follow my Styling Page on Insta (StyledByAjaNikole) for all your fashion needs ",1,,
1861618502932799782,Fashion,"In this thread, I will focus on one specific aesthetic to make this thought experiment a little easier. But at the end, you can expand it to any number of styles. 

What would it take to dress like this if you were in a major US city, such as Atlanta or San Francisco?",0,,
1873825612156330058,Fashion,You’d think with all their money they wouldn’t have to wear the same outfit each night,-1,,
1874072017671946323,Fashion,What California's first-in-the-nation clothing recycling law means for the state,0,,
1872438761352565097,Fashion,"Kendrick Lamar's ERL ""California Pin"" Belt from GNX",0,,
1657472524924653568,Fashion,"there are many types of aesthetics—just as there are different types of music and art—and each runs according to its own ""rules."" dressing well is about learning a language and knowing how to personalize it. this happens at all income levels across society",0,,
1738323954128101520,Fashion,"Finding your aesthetic requires some experimentation, but it's not just buying into a cookie-cutter shopping list. Here are four great outfits with very different vibes/ aesthetics, but they all look great because they fit the person.",0,,
1760803437241897205,Fashion,"Sambas are still cool, wear your shoes",1,,
1748851481376076230,Fashion,Kidsuper FW24 styled by me. I can't believe I got to style Ronaldinho.,1,,
1704214825805529586,Fashion,I often see takes like these in my videos that say I’m only able to make stuff work bc the look is so expensive. It works bc It’s just styled decently. Alot of these looks can be recreated inexpesively. I’m literally just wearing big top skinny pant,1,,
1703923119688179854,Fashion,Just because they want to resurrect 90s baggy fashion doesn’t mean we gotta chuck out skinny jeans. We fought too hard to get them.,1,,
1703878333052653899,Fashion,"On top of that since we've accelerated through trends so quickly, they are continuously becoming less relevant as everything is just kinda existing all at once. So basically, hating on skinny jeans for being outdated is kinda outdated lmao",1,,
1728544317357126126,Fashion,"Not every look I’d is always “high fashion” I use the term interchangeably, sometimes to mean the image itself in terms of composition, or the styling or even just the fact that its high fashion brands, ultimately its just a catchy title for me.",0,,
1600652003050504192,Fashion,"AI will literally kill the craft of creation. The process of making, the humanity behind art. It's going to make creatives and artists obsolete at this rate",-1,,
1181410022237958144,Fashion,Winter fashion in Los Angeles: buying a coat you plan to pair with a crop top and sandals,0,,
1873589699903897767,Fashion,I call this cozy chic holiday fashion,0,,
1732552536232698354,Fashion,"FRUiTS Magazine/Harajuku inspired a group of creatives in Los Angeles to start a similar street style magazine called FRUTAS to document Los Angeles street style, with a focus on ""uplifting the intricacies of Chicano and Latino culture""",1,,
1416148370629046272,Fashion,"Harry’s performance outfit for the 2021 Grammy Awards, where he won his first Grammy for Watermelon Sugar, is on display at the Grammy Museum at L.A. Live in Los Angeles through spring 2022.",1,,
1859297897306820855,Fashion,kind of crazy that I will never get to casually wear an outfit like this in San Francisco and yet I still want to spend the next X years of my life here. This was my coding-for-8-hours fit @ praxis in the DR. It went so hard. Now I have to go back to hoodies for 12 months… :’(,-1,,
1337162982183211008,Fashion,this is how everyone in san francisco dresses,0,,
1842979389585375389,Fashion,should i talk about this intentional way of styling from the row on friday in the queue of other fashion posts or today? this particular form of styling is always offset by the model.  sartorial power here is the supposed contradiction between the cultural symbols vs. identity,0,,
1869448403874373925,Fashion,"In 2024, BART hosted a bunch of iconic events, including the Project Doneway fashion show, featuring 35 garments constructed out of BART paper tickets by fashion students at Oakland School for the Arts, Academy of Art, San Francisco State, and City College of San Francisco.",1,,
1829311411958296873,Fashion,Those Fashion Dudes try to be so mysterious & weird,-1,,
1846228850545398115,Fashion,Alex Consani backstage at the Victoria’s Secret Fashion Show.,0,,
1826795580200550454,Fashion,Ella Emhoff is going to be a fashion icon.,1,,
1306647750189215744,Business,"it's actually only a ""startup"" if it comes from the venture region of california. 

otherwise, it's just sparkling capitalism.",-1,,
1668461760888832001,Business,"Fox News loves to say that CA is doomed.

The truth is -- CA's economy has continued to outperform the nation.

Our state is #1 in the nation for new business starts.

#1 for access to venture capital funding.

And #1 for tourism spending.",1,,
1669183278094626816,Business,Congrats to California on a nation leading 41% year-over-year increase in new business formation ,1,,
1761907807454990831,Business,"Here’s Elon Musk’s brother outing them as being in the US illegally when they started their first business in California and applying for bank loans. Elon, then, nervously interrupts. He explains their immigration status at the time as a “grey area”.",-1,,
1665098075935784960,Business,"If you're going to run a business in California, it helps to know the laws in the state you plan to run your business in",0,,
1872762672216981933,Business,He drove a business away from California and the dude wants to stay. Whatever bro. Be unemployable,-1,,
1775048026844971496,Business,"Workers at a Foster's Freeze in California showed up today expecting to earn a lot more per hour because Democrats passed a massive fast food minimum wage hike. 

Instead they got their last check. 

ALL of the employees lost their jobs and the business is shutting down. Because Dems can't do math. 

This is only one example of how Democrats' idiotic plans hurt people because they refuse to accept the possibility of intended consequences",-1,,
1728464821094420691,Business,"Officially out of all our businesses in California. 
Next I'm likely to do our real estate. 

Both lines I never thought I'd write. 
It's a fight to do business there.
It's a fight to make money there.

They will only increase taxes until the state owns and makes more than you.",-1,,
1688699788848668672,Business,"In the first six months of this year, new business applications are up 50% in California since 2019!

Our economy is thriving thanks to our more than 4.2 million small businesses and the entrepreneurs who embody the California Dream.",1,,
1873566647157727471,Business,"A person found a business card of my grandmother's small business in Long Beach, California, early 1950s. Nice. The building still exists and was built in 1937. Posting for the locals, if any, and those who like wandering around in local history, streets and buildings.",1,,
1874012645944418604,Business,California really requires you to file hella paper work and pay hella fees just to say your a business every damn year,-1,,
1874132497975652789,Entertainment,"Meghan Markle Speaks On Being A Laid Back California Girl, Playing Rachel Zane On Suits & More At The Mr. Porter Fashion Show In New York, NY (Credit: Getty Images",0,,
1874115784664113264,Entertainment,"Justin Bieber Goes For A Jog In The World's Biggest Shirt After Lunch At Bar Pitti In New York, NY (Credit: Backgrid)",0,,
1874114166161838490,Entertainment,"Zac Efron Rushes In To Get Ready For His Guest Appearance At Jimmy Kimmel Live Studios In Hollywood, CA",0,,
1874131976854364327,Entertainment,Young Jeezy Facetimes A Lucky Fan Who Couldn't Make It To His Sold Out Concert ,1,,
1874149672421658729,Entertainment,"Question for fans of the entertainment field or comedy scene, what do you think Ellen DeGeneres's legacy will be when it's all said and done?",0,,
1874011623041753256,Entertainment,"Hollywood actress Gal Gadot who welcomed her fourth daughter, earlier this year, recently shared that she was diagnosed with cerebral venous thrombosis, a rare condition. ",-1,,
1872631972427977063,Entertainment,"The story is set in a sort of ideal sitcom-like setting designed by Jean-Andre Carriere. This is a film conveying a strong message and it's done lightly, highlighting humor, warmth, generosity",1,,
1874607890528707054,Entertainment,Now Watching Once Upon a Time... in Hollywood (2019),0,,
1874052470915411994,Entertainment,"Liam Payne's psychiatrist stopped seeing him as a patient just weeks before his death, per reports. In September, the professional suggested that Liam, who died on October 16, needed a “higher level of care” than she could provide.",-1,,
1713328222312837316,Entertainment,Iron Lung. Coming soon to theaters.,0,,
1848474602017853629,Entertainment,"Manager Ben called me before I read this article to ‘apologize’ for him being quoted so much in support of me and what I do.

Please give this article love and embarrass Ben for his unending kind and/or aggressive support.",1,,
1864324262154084737,Entertainment,Best in show(s): presenting the Global Top Shows of 2024 ,0,,
1873821363859054963,Entertainment,And the Oscar for most meaningful smirk goes to Josh O'Connor in Challengers.,1,,
1869439839298531560,Entertainment,"You may have heard lately that NBA ratings are down, so the league is in trouble. Bill Simmons explains why this isn't new; it's a cycle. And it's also why he's not worried about the future of the NBA.",0,,
1865818984450334987,Entertainment,"As Batman Unburied season two unfolds, find out the cast’s favorite moments from across the Batman universe ",1,,
1870530592644669446,Entertainment,The Weeknd is officially in a league of his own with 25 songs in Spotify’s Billions Club!,1,,
1865117041717280861,Entertainment,It’s tiiiiiiiiime The 30th Anniversary of Mariah Carey's Merry Christmas is out now,1,,
1870725965283782852,Entertainment,"Tabu’s portrayal of Sister Francesca in Dune: Prophecy has earned widespread acclaim. Her co-star Josh Heuston, who plays Constantine Corrino, credits Tabu for helping him connect with his character and adding warmth to their on-screen bond.",1,,
1855351468435333247,Entertainment,This one’s for the Horror genre fans! I’ve had a blast working on this new project…more details coming soon!,1,,
1870344014970404967,Entertainment,Ishaan Khatter looked dapper at his recent outing in Mumbai. The actor who made his Hollywood debut this year with theperfectcouple flashed his million dollar smile for the cameras,1,,
645307622032343044,Entertainment,ModernFamily was chosen as one of THR's Best TV Shows Ever! ,1,,
1863561480693522743,Entertainment,Now this is why we love Burna... The afro fusion superstar sure  knows how to put on a show. Check out this cool transition.,1,,
1864294081486061993,Entertainment,In her Global Top Artist era. Congratulations Taylor Swift on over 26+ billion streams in 2024. ,1,,
1874864506507084133,Entertainment,"Love is in the details. With Love, Meghan, a new series, premieres January 15.",0,,
1874456803250938025,Entertainment,"Taylor Kitsch, Betty Gilpin, Dane Dehaan, Saura Lightfoot Leon, Derek Hinkey, Kim Coates, Joe Tippett, Jai Courtney, Preston Mota, Shawnee Pourier, and Shea Whigham.

American Primeval, a gripping new limited series from director Peter Berg, premieres January 9.",0,,
1874115800824480160,Entertainment,"Avicii - I'm Tim & Avicii - My Last Show are now on Netflix. 

Through his own words, witness how a prodigious musical talent became one of the defining artists of his generation — and experience his final performance in 2016.",1,,
1872856265485107575,Entertainment,"Weekend Listening: My latest podcast is with the Cambodian-based British filmmaker Nick Ray. It's all about film stars, television personalities and working with them in Cambodia. An easy post-Xmas listen.",0,,
1851512840706015396,Entertainment,Had a great time at DeCamp's HALLOWEEN Mixer! The Halloween version of the entertainment mixer I put on every couple months. Thanks to everyone who came out! ,1,,
1863068766462148844,Entertainment,"Richard Curtis had an idea of a mini-sequel of the famous 1999 romedy 'Notting Hill'. Hugh Grant, reflecting on his role in Notting Hill, shared his own perspective on the character, describing him as ""despicable""",0,,
1866933975392063533,Entertainment,"First clip from ‘SONIC3’  

In theaters on December 20.",0,,
1300601052354375680,Entertainment,Legends of the Fall: Meet the New Hollywood A-List ,1,,
1872386921080697059,Entertainment,"MUSIC: Mariah Carey’s All I Want For Christmas Is You holds the #1 spot on Global Spotify, amassing 19.8 million streams.",1,,
1872371821120757966,Entertainment,WICKED is set to release digitally on December 31.,0,,
1872311412980367804,Entertainment,Dana Ledoux Miller’s journey to co-directing Moana 2 highlights the beauty of diverse storytelling in Hollywood. Ever wondered how a movie can become immortal?,1,,
1873534469027893298,Entertainment,"Janet Jackson, Bruno Mars, and more light up Las Vegas for NYE 2025! Dive into unique performances, thrilling DJ sets, and scrumptious dining experiences. A must-see celebration!",1,,
1867992956336218379,Entertainment,"Dive into Netflix-inspired gifts this holiday season! Discover exclusive swag for fans of Stranger Things, Squid Game, and Bridgerton.

Ready to delight your Netflix fanatic friends?",1,,
1864077612521271374,Entertainment,BLAKE SNELL IS OFFICIALLY A MEMBER OF THE LOS ANGELES DODGERS ,1,,
1869001050369491013,Politics,Man did we dodge a bullet last election. This is Kamala's San Francisco! Can you imagine if she would have won the election? Every city in 🇺🇸 would probably look like this under her. She had help destroying California in Nancy Pelosi Gavin Newsome & lying Adam Schiff,-1,,
1868219460064248087,Politics,"Farmers Insurance reopens closed coverage lines in California. Homeowners policies now capped at 9,500 monthly. State’s Sustainable Insurance Strategy is reshaping the market.Experts see a wave of insurers returning. ",1,,
1873243126355378568,Politics,"By declaring & establishing their “sanctuary cities,” Democrat Party #politicians are anti-citizen, anti-Constitution & anti-American. #California — with more #illegals than any state — needs to “lose” its invaders in 2025.",-1,,
1862383649418789139,Politics,"Everything AGAINST one-day, in-person, paper ballot voting & immediate counting promotes evildoing. What a national & even international embarrassment Democrat-Party-controlled #California has become! ",-1,,
1813331337316913227,Politics,BREAKING: #California bans school districts from outing LGBTQ+ students #NOH8,1,,
1872311416725590351,Politics,"#USA 🇺🇸| In #California, a video has gone viral on social media showing a person, reportedly an immigrant, beating and robbing a girl. Will #Trump  policies reduce the impact of fake asylum seekers on American society?",-1,,
1864738352747970773,Politics,"We are pleased to announce that 
@AsmLoriDWilson
 will join us as a keynote speaker at 
@CALSTART
's 12th annual CA Summit: Driving Progress Toward 2030 on February 12, 2025. We look forward to hearing her timely remarks on how to accelerate #California policies to decarbonize the #transpotation sector. ",1,,
1874932768851058768,Politics,New and Renewal #Auto #Insurance Policies in #California Must Be Written at Higher Minimum Limits in 2025 ,0,,
1869249902192329051,Politics,"
We need to go back to hand counting. The new state law banning hand counting should be declared unconstitutional. We can’t trust elections run by computers that can manipulate the results and hide it from public view. Elections need to be transparent.",-1,,
1874101358485200943,Politics,#Insurance companies that stopped providing home coverage to hundreds of thousands of residents in recent years will have to again provide policies in #fire-prone areas if they want to keep doing business in #California.,0,,
1874981757537153131,Politics,"#California legislators double down on more regulation to fix the state's housing affordability crisis, #homelessness. Ironically, that's the opposite of what the state needs. Fewer regulations, not more, will improve the situation. ⚠️  Read:",-1,,
1865503435178598509,Politics,"“It’s December and California is still counting votes. Florida had 99% of their votes counted by midnight on elections night”

Thoughts? #ElectionDay #California",-1,,
1863680744243302595,Politics,"California 
@AGRobBonta
 and handful of state lawmakers and abortion access advocates introduce two bills that they charged would help fortify #California against anti-abortion efforts. #reproductiverights #Sacramento Take a look and listen",1,,
1872427477865562440,Politics,"#Elections Have Consequences, but this time it's the right kind of consequences.

Shout out to #California for voting for #Prop36.

More repeat shoplifters, like these ladies, are learning the hard way that Prop. 36 is in full effect.

Felonies are back on the table!",1,,
1873532209526628781,Politics,#California’s #TaxRevolt is still alive as Proposition 5 goes down to defeat decisively at the polls in the November 2024 election. 😀 Voters saw through the confusing ballot language and preserved the original intent of Prop 13 back in 1978. Read: https://buff.ly/4fQco0l,1,,
1866976675927560386,Politics,CNRA representatives attended the four-day Volgenau Climate Initiative Workshop “Accelerating Action on California’s Climate Policies and Plans” to learn and build partnerships in meeting our ambitious nature-based climate solution goals.,1,,
1874102208859640075,Politics,"Altho #California legislation mandating remediation reform has resulted in many more Black & Latino men passing college-level #math, are still large student success gaps when these groups are compared to other student pops",-1,,
1872998339186442608,Politics,California's official policy is to allow the mentally ill to roam the streets freely until the police can shoot them. It's a disaster. Government officials could care less.,-1,,
1873353309576208613,Politics,#California's 13th congressional district was the last race to be decided in the 2024 US election. Democrat Adam Gray unseated Republican John Duarte by fewer than 200 votes.,0,,
1870133665079968017,Politics,"The U.S. continues to take advantage of California; the state contributes much more to the federal budget than it receives in return, and subsidizes many other states. Elected representatives from California need to demand more in return",-1,,
1866833036861677928,Politics,"California’s fuel market faces mounting challenges as new legislation comes into effect & refining margins remain under pressure, the U.S. Energy Information Administration (EIA) reported on Monday.",-1,,
1868464868682305546,Politics,"Be sure to compare the corrupted modern version of the #California Constitution to the original. #WeThePeople are learning and will correct bad government servants, breaking their oath to us daily. ",-1,,
1869095314222633007,Politics,"This week, the Metropolitan Water District of Southern #California (MWD) voted overwhelmingly to approve $141 million in additional funding for planning and permitting for the #DeltaConveyance Project  #CaliforniaWater #TunnelConstruction",1,,
1864903940120478015,Politics,#California would be red if not for fixed elections. Notice how every seat won weeks after the election are all Democrats? Nobody wants these CREATURES in office.,-1,,
1863700071134408781,Politics,"🚨#California Special Session to 'safeguard' state from #Trump. ""Newsom is working with lawmakers to create a new litigation fund of up to $25 million to support California's legal resources in anticipation of 'policy proposals that would harm the state.'""",0,,
1864279203891339465,Politics,"We’re all supposed to nod and go along, pretending this was legit after taking 28 days to count 210,000 votes. You’d have to be a fool. 🤡 ",-1,,
1870197484305428883,Politics,"While there is hope for improving #childcare funding at the #federal level, #California has made ""made major improvements to their #earlyeducation [system]""
In 2025, let's continue to set an example for the nation on putting families first 🥇👨‍👩‍👦‍👦👏",1,,
1870142427857621115,Politics,Have you heard the great news? Twenty of the 25 Climate Champions we endorsed having won their elections to the state Senate and Assembly. 2025 should be a great year for climate legislation in Sacramento!  ,1,,
1874863231233380400,Politics,"The #economy ""isn’t adequately supporting families and may be actively working against them...Having children puts people at a significant financial disadvantage""
#California has the power to reduce this burden through policy choices! Let's get to work! 👏",1,,
1869842641363325231,Politics,"#California leads the nation in many areas, but #childwellbeing is not one of them 
""While this year’s state budget did well not to exacerbate this problem...we stayed stagnant""
2025 #CAbudget is an opportunity to put kids first & build #thrivingfamilies🙌",1,,
1867640688265035815,Politics,California approves $830 million for infrastructure improvements. Read the full story at the link below!,0,,
1867167158725169381,Politics,“Three of Shasta County’s five Supervisors added the phrase ‘under duress’ in an attempt to fulfill their legal duty to declare the vote while appeasing a small group of agitators who don’t trust local election processes.“ #California,0,,
1864383167718641905,Politics,"California instantly lost 8% of its gas capacity after Newsom's disastrous ABX 1-2 bill forced oil refineries to shut down. Higher prices, fewer options—exactly what bad policy delivers. #california",-1,,
1864415380204142764,Politics,"7 refineries now control California’s gas market, thanks to Newsom's years of bad energy policy. Competition is gone, prices keep climbing. #california",-1,,
1869095344178352180,Politics,"#California Gov. Gavin Newsom announced special #elections for April 2025, to fill two vacant #Republican state lawmaker seats.",0,,
1864842191857745989,Politics,#California #farmers are hoping the second Trump administration will ensure more stable #water flows to their fields from the federally managed Central Valley Project and a plan for future water supplies.,0,,
1864747769992454172,Politics,"No doubt acceptable moral character for 
@StateBarCA
, as only pro-Palestinian protester applicants for admission are subject to the new moral character investigation policy.  #California",-1,,
